LAT Y LON:
Nodo 5489391995 -> [-12.0585045, -77.0579175]
Nodo 660666748 -> [-12.0771021, -77.0671704]
Nodo 660666749 -> [-12.0771127, -77.0672519]
Nodo 799340926 -> [-12.0691041, -77.0594485]
Nodo 799340928 -> [-12.0687052, -77.0596835]
Nodo 660666753 -> [-12.0771425, -77.0673036]
Nodo 799340930 -> [-12.0682446, -77.0601036]
Nodo 660666755 -> [-12.0781394, -77.0676679]
Nodo 874949014 -> [-12.075496, -77.0582081]
Nodo 5489392006 -> [-12.0579849, -77.0587669]
Nodo 3992441921 -> [-12.0781357, -77.0560771]
Nodo 1273845204 -> [-12.0655895, -77.0548536]
Nodo 638351759 -> [-12.0840504, -77.0639848]
Nodo 2064693648 -> [-12.0700041, -77.0393192]
Nodo 638351761 -> [-12.0831158, -77.063209]
Nodo 3992441923 -> [-12.0782298, -77.0554204]
Nodo 638351764 -> [-12.0820971, -77.0623891]
Nodo 2000854766 -> [-12.0634569, -77.0648528]
Nodo 638351766 -> [-12.08009, -77.0606932]
Nodo 3962644889 -> [-12.0776449, -77.082064]
Nodo 548738116 -> [-12.0825006, -77.0806103]
Nodo 4580587996 -> [-12.0870336, -77.0463092]
Nodo 3962644890 -> [-12.077605, -77.0819459]
Nodo 799340958 -> [-12.06798, -77.0606116]
Nodo 3992441925 -> [-12.0778285, -77.0559582]
Nodo 4206198512 -> [-12.060699, -77.0703792]
Nodo 2055741377 -> [-12.0687229, -77.0565134]
Nodo 3962644891 -> [-12.077523, -77.0818083]
Nodo 799340964 -> [-12.0683823, -77.0601498]
Nodo 660667859 -> [-12.0758878, -77.0689529]
Nodo 3023677852 -> [-12.0671425, -77.047301]
Nodo 4334273566 -> [-12.0750973, -77.0476785]
Nodo 799340973 -> [-12.0690202, -77.0596562]
Nodo 2064693678 -> [-12.0716777, -77.0411583]
Nodo 3962644893 -> [-12.0774032, -77.0816279]
Nodo 639121840 -> [-12.0796598, -77.0738078]
Nodo 639121842 -> [-12.0766649, -77.072866]
Nodo 2981920499 -> [-12.0726329, -77.0799222]
Nodo 799340980 -> [-12.0692587, -77.0595233]
Nodo 2064693685 -> [-12.0722382, -77.0450591]
Nodo 2064693686 -> [-12.0722458, -77.0449783]
Nodo 799340984 -> [-12.0696748, -77.0593642]
Nodo 1273805241 -> [-12.0564912, -77.0565139]
Nodo 799340986 -> [-12.0698679, -77.0592979]
Nodo 2064693691 -> [-12.072522, -77.0447455]
Nodo 4429397673 -> [-12.0700151, -77.063738]
Nodo 2064693694 -> [-12.072545, -77.0458986]
Nodo 5433313696 -> [-12.0753692, -77.0807445]
Nodo 2064693698 -> [-12.0726309, -77.0459535]
Nodo 2064693699 -> [-12.0727128, -77.0468834]
Nodo 2064693701 -> [-12.0727814, -77.0447422]
Nodo 2064693703 -> [-12.0728633, -77.0447759]
Nodo 650000840 -> [-12.0758215, -77.0788595]
Nodo 2064693705 -> [-12.072985, -77.0449022]
Nodo 2064693706 -> [-12.0730032, -77.0451274]
Nodo 2064693707 -> [-12.0730108, -77.0449783]
Nodo 1273854414 -> [-12.0716968, -77.0558927]
Nodo 4143584333 -> [-12.0866231, -77.0565401]
Nodo 799373776 -> [-12.0681269, -77.0572096]
Nodo 2064693714 -> [-12.0733717, -77.0419065]
Nodo 799341011 -> [-12.069851, -77.0615267]
Nodo 2000861653 -> [-12.0640022, -77.0623227]
Nodo 650000854 -> [-12.0763145, -77.0757641]
Nodo 650000855 -> [-12.0756446, -77.0788157]
Nodo 2064693720 -> [-12.0736268, -77.0417544]
Nodo 499796388 -> [-12.0642463, -77.0731828]
Nodo 4143584338 -> [-12.0846659, -77.0616724]
Nodo 2064693723 -> [-12.0737429, -77.0424507]
Nodo 799341020 -> [-12.0698684, -77.0602701]
Nodo 2055741178 -> [-12.0669041, -77.0574797]
Nodo 2064693726 -> [-12.0738775, -77.0472105]
Nodo 2064693727 -> [-12.0738974, -77.0425034]
Nodo 799341024 -> [-12.0698737, -77.0597055]
Nodo 650000866 -> [-12.0775734, -77.0753159]
Nodo 2053915373 -> [-12.0638007, -77.0522602]
Nodo 650000868 -> [-12.0763996, -77.0754963]
Nodo 650000869 -> [-12.077442, -77.0757875]
Nodo 799341031 -> [-12.0697271, -77.0586162]
Nodo 650000874 -> [-12.0773065, -77.0762639]
Nodo 650000875 -> [-12.0762688, -77.0759661]
Nodo 2064693740 -> [-12.0747973, -77.0397744]
Nodo 2064693741 -> [-12.0748184, -77.0438821]
Nodo 263387630 -> [-12.0840567, -77.0516365]
Nodo 263387632 -> [-12.0847796, -77.0525582]
Nodo 263387633 -> [-12.0856988, -77.0536999]
Nodo 263387634 -> [-12.0862609, -77.0544011]
Nodo 263387635 -> [-12.0866223, -77.0548543]
Nodo 263387636 -> [-12.0873772, -77.0557893]
Nodo 263387637 -> [-12.0877289, -77.0561823]
Nodo 263387638 -> [-12.0884917, -77.0567166]
Nodo 2064693751 -> [-12.0749923, -77.0441653]
Nodo 2064693753 -> [-12.0750457, -77.0427415]
Nodo 650000890 -> [-12.0759526, -77.0774138]
Nodo 799373819 -> [-12.0698415, -77.0568481]
Nodo 650000893 -> [-12.0760494, -77.0769313]
Nodo 799341054 -> [-12.069522, -77.0575335]
Nodo 2981919233 -> [-12.0674561, -77.0780396]
Nodo 2981919234 -> [-12.0674648, -77.078356]
Nodo 799341059 -> [-12.0694066, -77.0569514]
Nodo 650000900 -> [-12.0770388, -77.0772173]
Nodo 1355562667 -> [-12.0619575, -77.0715365]
Nodo 799373830 -> [-12.0716992, -77.0565164]
Nodo 1273952775 -> [-12.0706353, -77.0533823]
Nodo 799373833 -> [-12.0724473, -77.0566894]
Nodo 799373836 -> [-12.0727599, -77.056898]
Nodo 1273461261 -> [-12.0695551, -77.0740635]
Nodo 2064693777 -> [-12.075178, -77.0427261]
Nodo 5433932306 -> [-12.0775649, -77.0617719]
Nodo 799341076 -> [-12.0690263, -77.0549269]
Nodo 5434001838 -> [-12.071193, -77.0506408]
Nodo 2064693784 -> [-12.0753062, -77.0427527]
Nodo 2064693785 -> [-12.0753293, -77.0441631]
Nodo 5434001839 -> [-12.0712261, -77.0505973]
Nodo 5433932316 -> [-12.0777162, -77.06315]
Nodo 5433932317 -> [-12.0766639, -77.0627545]
Nodo 2064693790 -> [-12.0754109, -77.0428349]
Nodo 650000927 -> [-12.0756175, -77.0763414]
Nodo 5274217751 -> [-12.0634635, -77.0604209]
Nodo 4344613296 -> [-12.0811968, -77.04581]
Nodo 2461127771 -> [-12.0671742, -77.0757197]
Nodo 2064693797 -> [-12.0754946, -77.0430435]
Nodo 2064693798 -> [-12.0755655, -77.0440028]
Nodo 2064693799 -> [-12.0755815, -77.0422694]
Nodo 799341096 -> [-12.0687689, -77.0589613]
Nodo 2461127772 -> [-12.0667793, -77.0757393]
Nodo 799341100 -> [-12.0681269, -77.0573439]
Nodo 650000941 -> [-12.0755157, -77.0763797]
Nodo 1397486685 -> [-12.0520462, -77.0741356]
Nodo 2986883632 -> [-12.0872433, -77.0550924]
Nodo 4332896008 -> [-12.0635196, -77.0597469]
Nodo 2064693810 -> [-12.0761724, -77.0450819]
Nodo 799341107 -> [-12.0681503, -77.0560825]
Nodo 2064693812 -> [-12.0762706, -77.0447833]
Nodo 2461127774 -> [-12.0654453, -77.0757913]
Nodo 4406230793 -> [-12.076297, -77.0807054]
Nodo 2064693817 -> [-12.0763919, -77.0424749]
Nodo 1397486687 -> [-12.0526475, -77.0743394]
Nodo 4406230794 -> [-12.0763828, -77.0805155]
Nodo 799341118 -> [-12.0683285, -77.0550932]
Nodo 2064693824 -> [-12.0765753, -77.0426953]
Nodo 5481855554 -> [-12.064951, -77.0665558]
Nodo 4406230795 -> [-12.0761083, -77.0804324]
Nodo 4334500422 -> [-12.0620686, -77.0389832]
Nodo 2064693833 -> [-12.0769681, -77.038139]
Nodo 3962644919 -> [-12.0776253, -77.0833519]
Nodo 4406230797 -> [-12.0766086, -77.0806136]
Nodo 799341139 -> [-12.0691409, -77.0587788]
Nodo 503693070 -> [-12.0811022, -77.0653372]
Nodo 799341143 -> [-12.0685549, -77.0590489]
Nodo 2064693848 -> [-12.0789529, -77.0476607]
Nodo 639122009 -> [-12.077739, -77.0727082]
Nodo 639122010 -> [-12.0773506, -77.0725896]
Nodo 639122011 -> [-12.0779726, -77.0702416]
Nodo 639122012 -> [-12.0780878, -77.070188]
Nodo 639122013 -> [-12.0784605, -77.0702989]
Nodo 799341151 -> [-12.0672796, -77.0592474]
Nodo 799341153 -> [-12.0671359, -77.0592592]
Nodo 2064693858 -> [-12.0796287, -77.0467958]
Nodo 2064693859 -> [-12.0797107, -77.0424557]
Nodo 2064693863 -> [-12.0797881, -77.0425637]
Nodo 2064693864 -> [-12.0798504, -77.0426054]
Nodo 2064693865 -> [-12.0798655, -77.0424241]
Nodo 632683116 -> [-12.0897643, -77.0657603]
Nodo 4406247186 -> [-12.0764767, -77.0752531]
Nodo 1273592430 -> [-12.0666264, -77.059071]
Nodo 3962644925 -> [-12.0772169, -77.0837483]
Nodo 2064693873 -> [-12.0801737, -77.042493]
Nodo 2064693876 -> [-12.0802277, -77.0390596]
Nodo 2064693877 -> [-12.08042, -77.0421775]
Nodo 2064693878 -> [-12.0804244, -77.0425997]
Nodo 4431559287 -> [-12.0581348, -77.0685234]
Nodo 2064693880 -> [-12.0805657, -77.0419074]
Nodo 2058517113 -> [-12.0746882, -77.0559265]
Nodo 3962665594 -> [-12.0761559, -77.0816095]
Nodo 2064693883 -> [-12.0809731, -77.0418302]
Nodo 2064693884 -> [-12.0811445, -77.0427423]
Nodo 263387773 -> [-12.0879751, -77.0573504]
Nodo 2064693886 -> [-12.081193, -77.0458643]
Nodo 2064693887 -> [-12.0812678, -77.045771]
Nodo 263387776 -> [-12.0871366, -77.0584164]
Nodo 2064693889 -> [-12.0812823, -77.0418592]
Nodo 263387778 -> [-12.0866541, -77.0590143]
Nodo 3022731907 -> [-12.0689727, -77.0470095]
Nodo 3022731908 -> [-12.0704196, -77.0453507]
Nodo 3022731909 -> [-12.0705993, -77.0451361]
Nodo 3022731912 -> [-12.0707455, -77.0422841]
Nodo 2064693897 -> [-12.0818327, -77.048183]
Nodo 2064693898 -> [-12.0818542, -77.0485584]
Nodo 2064693900 -> [-12.0819229, -77.0490348]
Nodo 2064693901 -> [-12.0819635, -77.0483095]
Nodo 2064693902 -> [-12.0819638, -77.0392591]
Nodo 2064693903 -> [-12.0819744, -77.049239]
Nodo 2064693904 -> [-12.0819937, -77.049678]
Nodo 4261657233 -> [-12.0846555, -77.05637]
Nodo 2064693906 -> [-12.0820093, -77.0394298]
Nodo 3962644931 -> [-12.0780498, -77.0843788]
Nodo 2064693908 -> [-12.0820344, -77.0473194]
Nodo 2064693909 -> [-12.0820566, -77.0490222]
Nodo 1399063300 -> [-12.0639512, -77.0594092]
Nodo 2064693911 -> [-12.0821439, -77.0493676]
Nodo 2064693912 -> [-12.0821698, -77.0458911]
Nodo 2064693913 -> [-12.0821954, -77.0495169]
Nodo 4405213850 -> [-12.0829236, -77.081358]
Nodo 1273566319 -> [-12.056321, -77.0756939]
Nodo 2064693916 -> [-12.082315, -77.0457905]
Nodo 2064693918 -> [-12.0823859, -77.0460627]
Nodo 316803525 -> [-12.0682351, -77.0613869]
Nodo 2064693920 -> [-12.0824027, -77.0507795]
Nodo 5078127728 -> [-12.0828935, -77.038129]
Nodo 2064693922 -> [-12.0824352, -77.0458256]
Nodo 2064693923 -> [-12.0824417, -77.04601]
Nodo 316803526 -> [-12.0715299, -77.0616895]
Nodo 2064693926 -> [-12.0825376, -77.0419353]
Nodo 5078127729 -> [-12.0829493, -77.0385455]
Nodo 2064693928 -> [-12.0826725, -77.0461278]
Nodo 2064693929 -> [-12.0826985, -77.0419477]
Nodo 2064693930 -> [-12.0827912, -77.0419568]
Nodo 589642411 -> [-12.0763752, -77.0807463]
Nodo 2064693932 -> [-12.0828881, -77.0460739]
Nodo 2064693933 -> [-12.0828972, -77.0457572]
Nodo 2064693934 -> [-12.0829395, -77.0422155]
Nodo 2064693935 -> [-12.0829638, -77.0423428]
Nodo 2064693936 -> [-12.0833478, -77.0554274]
Nodo 2064693937 -> [-12.0837051, -77.0510847]
Nodo 2064693938 -> [-12.0837523, -77.0511967]
Nodo 2064693939 -> [-12.0838081, -77.0512976]
Nodo 2064693940 -> [-12.0838661, -77.0513833]
Nodo 2053915380 -> [-12.0641398, -77.0531324]
Nodo 2064693942 -> [-12.0843705, -77.0528541]
Nodo 2064693943 -> [-12.0844671, -77.0527927]
Nodo 2064693944 -> [-12.0849115, -77.0540923]
Nodo 2064693945 -> [-12.0852013, -77.054415]
Nodo 2064693946 -> [-12.0853301, -77.0545248]
Nodo 2064693947 -> [-12.085427, -77.0539841]
Nodo 499796426 -> [-12.0637778, -77.0731718]
Nodo 4337363110 -> [-12.0675786, -77.0694805]
Nodo 499858113 -> [-12.0609187, -77.0687551]
Nodo 494746306 -> [-12.0608261, -77.0753395]
Nodo 3023677899 -> [-12.0630244, -77.0668381]
Nodo 494746312 -> [-12.0628586, -77.0724416]
Nodo 3023677900 -> [-12.0641785, -77.0670425]
Nodo 499858122 -> [-12.0594239, -77.0680939]
Nodo 499841740 -> [-12.0672908, -77.074248]
Nodo 494746320 -> [-12.0632366, -77.073602]
Nodo 263387857 -> [-12.0874992, -77.0587166]
Nodo 263387858 -> [-12.0878504, -77.0590072]
Nodo 494746323 -> [-12.0634168, -77.0748768]
Nodo 1273489870 -> [-12.0621889, -77.0832278]
Nodo 2058517209 -> [-12.076666, -77.0626926]
Nodo 494746330 -> [-12.0630595, -77.0771302]
Nodo 3023677903 -> [-12.0620838, -77.0667384]
Nodo 494746333 -> [-12.0616864, -77.077463]
Nodo 494746336 -> [-12.0623348, -77.0761931]
Nodo 494746337 -> [-12.060994, -77.0764704]
Nodo 494746338 -> [-12.0609156, -77.0760116]
Nodo 2055741222 -> [-12.0673748, -77.0568314]
Nodo 3962644945 -> [-12.0780951, -77.0810442]
Nodo 606182724 -> [-12.0872753, -77.0647839]
Nodo 2055741223 -> [-12.0673824, -77.0599251]
Nodo 3023677906 -> [-12.0618698, -77.0666242]
Nodo 499727087 -> [-12.0632803, -77.0703309]
Nodo 499727088 -> [-12.0637191, -77.0697976]
Nodo 2055741692 -> [-12.0770165, -77.0554462]
Nodo 1273743827 -> [-12.0704612, -77.0526099]
Nodo 4041049828 -> [-12.0748229, -77.079559]
Nodo 494746360 -> [-12.0622652, -77.0757149]
Nodo 494746363 -> [-12.0622189, -77.0750667]
Nodo 494746364 -> [-12.0621965, -77.0743509]
Nodo 3023677909 -> [-12.0620337, -77.066533]
Nodo 1273508647 -> [-12.0768915, -77.0651856]
Nodo 494746371 -> [-12.0624555, -77.0718409]
Nodo 3023677910 -> [-12.0612718, -77.0665464]
Nodo 2058517254 -> [-12.0793413, -77.0651597]
Nodo 494746375 -> [-12.0617939, -77.0779718]
Nodo 2055741228 -> [-12.0674585, -77.0575404]
Nodo 494746378 -> [-12.0615274, -77.0763522]
Nodo 3962644951 -> [-12.0778781, -77.0816127]
Nodo 589642509 -> [-12.0679164, -77.0777309]
Nodo 2058517265 -> [-12.0796912, -77.0633426]
Nodo 5087394579 -> [-12.0862844, -77.0606036]
Nodo 5087394580 -> [-12.0857302, -77.0601538]
Nodo 5087394581 -> [-12.0857532, -77.0620795]
Nodo 5087394582 -> [-12.0855453, -77.0620457]
Nodo 5087394583 -> [-12.0856146, -77.0614633]
Nodo 589642520 -> [-12.0684599, -77.0778951]
Nodo 1273805593 -> [-12.0553087, -77.0581462]
Nodo 5087394586 -> [-12.0864936, -77.0598753]
Nodo 2058517275 -> [-12.0799028, -77.0652484]
Nodo 2058517276 -> [-12.0799382, -77.0630564]
Nodo 3023677914 -> [-12.0622768, -77.0667012]
Nodo 5087394590 -> [-12.086889, -77.061069]
Nodo 5087394591 -> [-12.0871759, -77.0609633]
Nodo 5087394592 -> [-12.087088, -77.0609957]
Nodo 2058517282 -> [-12.0801335, -77.0642589]
Nodo 2058517283 -> [-12.0801723, -77.0641611]
Nodo 2058517284 -> [-12.0802019, -77.0618373]
Nodo 2058517285 -> [-12.08021, -77.0618034]
Nodo 2058517286 -> [-12.0802163, -77.0640394]
Nodo 2055741233 -> [-12.0674826, -77.0581026]
Nodo 2055741390 -> [-12.0687604, -77.055538]
Nodo 2058517290 -> [-12.0803042, -77.0638912]
Nodo 494746411 -> [-12.0617334, -77.0728838]
Nodo 589642541 -> [-12.0741481, -77.0791561]
Nodo 2058517294 -> [-12.0804392, -77.0615792]
Nodo 2058517295 -> [-12.0805051, -77.0650304]
Nodo 494746416 -> [-12.0617857, -77.0720052]
Nodo 494746417 -> [-12.0618544, -77.0718138]
Nodo 494746418 -> [-12.0620309, -77.0712704]
Nodo 2058517299 -> [-12.0807543, -77.0640552]
Nodo 1273609012 -> [-12.066959, -77.0649935]
Nodo 2058517301 -> [-12.0809404, -77.0657448]
Nodo 2058517302 -> [-12.0809834, -77.0603241]
Nodo 4468934306 -> [-12.0751594, -77.0418319]
Nodo 3450829628 -> [-12.0636151, -77.0597839]
Nodo 1334721342 -> [-12.0622167, -77.043032]
Nodo 2058517311 -> [-12.0813878, -77.0632627]
Nodo 2058517312 -> [-12.0814424, -77.0645631]
Nodo 2058517313 -> [-12.0816887, -77.0672158]
Nodo 494746434 -> [-12.0626934, -77.0746537]
Nodo 2058517317 -> [-12.0817909, -77.0639879]
Nodo 2058517318 -> [-12.081865, -77.0648274]
Nodo 2058517319 -> [-12.0819052, -77.0647301]
Nodo 2058517320 -> [-12.0819363, -77.0646777]
Nodo 2058517321 -> [-12.0820484, -77.0616466]
Nodo 2058517322 -> [-12.0820521, -77.0617102]
Nodo 4042685260 -> [-12.057971, -77.0383286]
Nodo 2058517326 -> [-12.0821195, -77.0703965]
Nodo 1396409248 -> [-12.0563608, -77.06929]
Nodo 2058517331 -> [-12.0823973, -77.0629946]
Nodo 2058517335 -> [-12.0825331, -77.0639307]
Nodo 499796452 -> [-12.0620823, -77.0689446]
Nodo 2058517344 -> [-12.0825917, -77.0609563]
Nodo 4045804688 -> [-12.060724, -77.0419792]
Nodo 2058517346 -> [-12.0826539, -77.0609545]
Nodo 2058517349 -> [-12.0827337, -77.0644505]
Nodo 2058517352 -> [-12.0827627, -77.0636485]
Nodo 1273920361 -> [-12.0714069, -77.0788039]
Nodo 2058517355 -> [-12.0828416, -77.0645459]
Nodo 2058517357 -> [-12.0828526, -77.0644748]
Nodo 4261657238 -> [-12.0852704, -77.055438]
Nodo 589642608 -> [-12.074849, -77.0795851]
Nodo 2058517361 -> [-12.0828766, -77.0654676]
Nodo 2058517362 -> [-12.0828873, -77.0642373]
Nodo 2058517363 -> [-12.0829878, -77.0653115]
Nodo 1273969524 -> [-12.0559126, -77.0736296]
Nodo 2059583646 -> [-12.0788042, -77.0707868]
Nodo 589642628 -> [-12.074638, -77.083821]
Nodo 589642633 -> [-12.0749304, -77.0796581]
Nodo 674941933 -> [-12.0768691, -77.0626683]
Nodo 4332528865 -> [-12.062834, -77.0784625]
Nodo 2058517391 -> [-12.0838343, -77.0650627]
Nodo 4468934309 -> [-12.0751801, -77.041664]
Nodo 2058517394 -> [-12.0839086, -77.0649537]
Nodo 5254740884 -> [-12.0807892, -77.0707763]
Nodo 5254740885 -> [-12.0808208, -77.0708046]
Nodo 263388054 -> [-12.0876141, -77.0578066]
Nodo 5254740888 -> [-12.0808743, -77.0708372]
Nodo 263388059 -> [-12.0867231, -77.054729]
Nodo 650001309 -> [-12.0747587, -77.0793792]
Nodo 650001310 -> [-12.0748162, -77.0793558]
Nodo 2058517407 -> [-12.0842077, -77.0646539]
Nodo 2055741394 -> [-12.0688729, -77.0595787]
Nodo 2058517409 -> [-12.0842406, -77.0648374]
Nodo 2055554020 -> [-12.0713214, -77.0687713]
Nodo 2058517413 -> [-12.0843072, -77.063658]
Nodo 2058517416 -> [-12.0843391, -77.0702109]
Nodo 4332528866 -> [-12.062652, -77.0788198]
Nodo 2058517422 -> [-12.0843828, -77.0700902]
Nodo 2058517423 -> [-12.0844048, -77.0635365]
Nodo 2058517424 -> [-12.0844199, -77.0645231]
Nodo 2058517428 -> [-12.084447, -77.0647028]
Nodo 1273690282 -> [-12.0653042, -77.0561624]
Nodo 650000878 -> [-12.0769102, -77.0776972]
Nodo 5359926202 -> [-12.0797868, -77.0628376]
Nodo 2058517435 -> [-12.0846623, -77.0646294]
Nodo 1273969597 -> [-12.0658375, -77.0490169]
Nodo 1396409136 -> [-12.0616217, -77.0640004]
Nodo 650001345 -> [-12.0746897, -77.0793888]
Nodo 589642691 -> [-12.0782117, -77.0845329]
Nodo 3992462827 -> [-12.0792952, -77.0599226]
Nodo 589642694 -> [-12.0789091, -77.0845966]
Nodo 108067785 -> [-12.0602433, -77.0403293]
Nodo 108067787 -> [-12.0602881, -77.0409066]
Nodo 263388108 -> [-12.0858444, -77.0558211]
Nodo 263388109 -> [-12.0852732, -77.056531]
Nodo 263388110 -> [-12.0851058, -77.0567391]
Nodo 263388111 -> [-12.084949, -77.0569339]
Nodo 263388112 -> [-12.0844771, -77.0575204]
Nodo 2058517457 -> [-12.0850655, -77.0645343]
Nodo 263388114 -> [-12.0836882, -77.0585009]
Nodo 263388115 -> [-12.0833885, -77.0588733]
Nodo 263388116 -> [-12.0825898, -77.059866]
Nodo 2058517462 -> [-12.0853098, -77.0644596]
Nodo 4406229975 -> [-12.0753448, -77.0808915]
Nodo 2058517464 -> [-12.0855155, -77.0644445]
Nodo 2058517465 -> [-12.085606, -77.0652396]
Nodo 2058517466 -> [-12.0859757, -77.0642617]
Nodo 2058517468 -> [-12.0866234, -77.0628897]
Nodo 1396409137 -> [-12.0620363, -77.0640802]
Nodo 2058517470 -> [-12.0867727, -77.0629798]
Nodo 263388127 -> [-12.0868201, -77.0578067]
Nodo 263388128 -> [-12.0857093, -77.0568906]
Nodo 4439800804 -> [-12.0850576, -77.0814503]
Nodo 1355562683 -> [-12.0629907, -77.0713194]
Nodo 4439800807 -> [-12.0854505, -77.0807389]
Nodo 638352372 -> [-12.0818289, -77.0627153]
Nodo 4439800826 -> [-12.084643, -77.0788218]
Nodo 4439800827 -> [-12.084258, -77.0795697]
Nodo 309998763 -> [-12.0593876, -77.0417818]
Nodo 4431559689 -> [-12.0556858, -77.0701345]
Nodo 4431559690 -> [-12.0561768, -77.07073]
Nodo 5398631921 -> [-12.0612244, -77.0590019]
Nodo 4431559692 -> [-12.0565155, -77.0707107]
Nodo 3964959757 -> [-12.0577423, -77.0685967]
Nodo 3964959758 -> [-12.0579294, -77.0685595]
Nodo 309998765 -> [-12.0596183, -77.0417756]
Nodo 696761363 -> [-12.0549888, -77.0660596]
Nodo 696761365 -> [-12.0554018, -77.0660502]
Nodo 1273478606 -> [-12.0704305, -77.0785786]
Nodo 696761369 -> [-12.0558529, -77.0660073]
Nodo 696761372 -> [-12.0562524, -77.0660071]
Nodo 2055741694 -> [-12.0776024, -77.0567056]
Nodo 2055741275 -> [-12.067773, -77.0600175]
Nodo 4439800870 -> [-12.0860134, -77.0801581]
Nodo 4439800871 -> [-12.0858741, -77.0804285]
Nodo 4439800872 -> [-12.0866187, -77.0790271]
Nodo 4439800873 -> [-12.0867772, -77.0787141]
Nodo 696761386 -> [-12.0550658, -77.0667802]
Nodo 4439800875 -> [-12.08542, -77.0789559]
Nodo 696761388 -> [-12.056371, -77.0665818]
Nodo 4439800877 -> [-12.0858877, -77.0783702]
Nodo 4439800878 -> [-12.0860364, -77.078444]
Nodo 4439800879 -> [-12.0859714, -77.0804783]
Nodo 1625205256 -> [-12.0619881, -77.0714256]
Nodo 1273723957 -> [-12.0565352, -77.0707096]
Nodo 4177951798 -> [-12.0706095, -77.0425582]
Nodo 696761401 -> [-12.0539311, -77.0647077]
Nodo 1399063314 -> [-12.0644488, -77.059271]
Nodo 2055741279 -> [-12.0678053, -77.0600307]
Nodo 696761405 -> [-12.055561, -77.0647582]
Nodo 4560312094 -> [-12.067766, -77.0677006]
Nodo 263388227 -> [-12.0872456, -77.0573057]
Nodo 263388228 -> [-12.087275, -77.05719]
Nodo 4468934315 -> [-12.0750682, -77.0422517]
Nodo 263388230 -> [-12.0871953, -77.0570288]
Nodo 263388231 -> [-12.0867138, -77.0566139]
Nodo 263388232 -> [-12.0863659, -77.0563308]
Nodo 263388233 -> [-12.0861465, -77.0560551]
Nodo 3885220098 -> [-12.0546012, -77.06172]
Nodo 263388235 -> [-12.0834058, -77.0542001]
Nodo 263388236 -> [-12.0832967, -77.0541276]
Nodo 263388237 -> [-12.0831188, -77.0540258]
Nodo 263388238 -> [-12.0827106, -77.0538452]
Nodo 263388239 -> [-12.0825344, -77.0538139]
Nodo 263388240 -> [-12.0821048, -77.0538137]
Nodo 263388241 -> [-12.0819815, -77.0538416]
Nodo 263388242 -> [-12.0816932, -77.0539372]
Nodo 263388243 -> [-12.0815012, -77.0540398]
Nodo 263388244 -> [-12.0813204, -77.0541716]
Nodo 263388245 -> [-12.0830233, -77.0520932]
Nodo 263388246 -> [-12.0804678, -77.055188]
Nodo 2489449875 -> [-12.0843364, -77.0615914]
Nodo 638352479 -> [-12.0803783, -77.0615885]
Nodo 4560312095 -> [-12.0676415, -77.0677029]
Nodo 4468934316 -> [-12.0752086, -77.04227]
Nodo 263388265 -> [-12.0861775, -77.0563422]
Nodo 263388266 -> [-12.0860601, -77.0564628]
Nodo 5283593323 -> [-12.0598599, -77.0628506]
Nodo 5283593324 -> [-12.0597848, -77.0624512]
Nodo 263388269 -> [-12.0871633, -77.0573772]
Nodo 696761454 -> [-12.0575184, -77.066894]
Nodo 696761455 -> [-12.0556746, -77.0672626]
Nodo 696761456 -> [-12.0543843, -77.0674562]
Nodo 5283593329 -> [-12.0602795, -77.0631678]
Nodo 696761458 -> [-12.0530392, -77.0647797]
Nodo 650001523 -> [-12.0747965, -77.082222]
Nodo 696761460 -> [-12.0535971, -77.0649344]
Nodo 696761461 -> [-12.0538998, -77.0649963]
Nodo 696761462 -> [-12.0550031, -77.0651061]
Nodo 650001527 -> [-12.0754038, -77.0830014]
Nodo 4580621433 -> [-12.0890105, -77.0569259]
Nodo 650001530 -> [-12.0753841, -77.0834542]
Nodo 650001531 -> [-12.0753454, -77.0837423]
Nodo 650001532 -> [-12.075247, -77.0840413]
Nodo 670366848 -> [-12.0721009, -77.0701597]
Nodo 1843117186 -> [-12.0661475, -77.0737754]
Nodo 2000829579 -> [-12.0636553, -77.0674053]
Nodo 263388302 -> [-12.0846022, -77.0527017]
Nodo 263388303 -> [-12.0840397, -77.0530087]
Nodo 263388304 -> [-12.083794, -77.0530811]
Nodo 263388305 -> [-12.0834452, -77.0531397]
Nodo 263109778 -> [-12.0880082, -77.0505592]
Nodo 639073427 -> [-12.0814697, -77.0671252]
Nodo 263109780 -> [-12.0865522, -77.0497929]
Nodo 639073429 -> [-12.0800785, -77.0665293]
Nodo 263387859 -> [-12.0882987, -77.0593784]
Nodo 263109783 -> [-12.0859579, -77.0493617]
Nodo 263388312 -> [-12.0851026, -77.0543222]
Nodo 263109786 -> [-12.0851627, -77.0486346]
Nodo 263109788 -> [-12.0842186, -77.0475662]
Nodo 263109789 -> [-12.0839662, -77.0472909]
Nodo 263109790 -> [-12.0833125, -77.0465142]
Nodo 263109791 -> [-12.0830242, -77.0462175]
Nodo 263109792 -> [-12.0827614, -77.0459271]
Nodo 263109793 -> [-12.0827022, -77.0458227]
Nodo 263109794 -> [-12.0825811, -77.0456006]
Nodo 2000829605 -> [-12.0630778, -77.0677796]
Nodo 5087369931 -> [-12.0769649, -77.0554034]
Nodo 2000829607 -> [-12.0633058, -77.0682452]
Nodo 263109801 -> [-12.0815316, -77.0431049]
